,ReadingScore,WritingScore,MathScore,Passed
18466,70,78,67,0
18467,67,69,57,0
18468,66,66,51,0
18469,83,80,72,1
18470,93,95,73,1
18471,86,95,85,1
18472,86,88,87,1
18473,44,50,56,0
18474,56,44,60,0
18475,63,68,65,0
18476,47,43,40,0
18477,40,35,29,0
18478,91,87,86,1
18479,68,60,62,0
18480,76,71,78,1
18481,66,62,65,0
18482,90,83,74,1
18483,90,95,87,1
18484,77,77,69,0
18485,65,66,53,0
18486,67,59,62,0
18487,82,83,79,1
18488,84,83,67,1
18489,76,79,78,1
18490,61,49,59,0
18491,65,56,69,0
18492,70,82,73,1
18493,82,81,93,1
18494,73,67,58,0
18495,82,78,74,1
18496,70,65,64,0
18497,87,85,79,1
18498,64,68,70,0
18499,98,99,92,1
18500,73,76,63,0
18501,96,98,81,1
18502,44,46,52,0
18503,33,35,42,0
18504,60,64,59,0
18505,31,31,48,0
18506,91,92,74,1
18507,66,65,77,0
18508,66,67,64,0
18509,85,83,93,1
18510,96,100,86,1
18511,78,76,65,0
18512,68,70,75,0
18513,31,28,35,0
18514,62,64,52,0
18515,37,34,36,0
18516,62,60,74,0
18517,68,73,65,0
18518,69,71,64,0
18519,86,86,71,1
18520,74,81,72,1
18521,65,73,73,0
18522,68,70,62,0
18523,48,42,48,0
18524,71,67,76,0
18525,47,47,53,0
18526,71,75,55,0
18527,73,83,71,1
18528,56,56,47,0
18529,65,58,51,0
18530,72,77,74,0
18531,90,94,86,1
18532,52,43,49,0
18533,59,54,44,0
18534,64,56,74,0
18535,88,84,99,1
18536,100,100,89,1
18537,70,65,66,0
18538,91,90,97,1
18539,64,63,58,0
18540,86,83,73,1
18541,46,40,54,0
18542,72,73,70,0
18543,53,49,53,0
18544,94,88,95,1
18545,56,45,47,0
18546,60,62,61,0
18547,66,67,69,0
18548,63,64,52,0
18549,68,58,73,0
18550,44,43,54,0
18551,74,75,92,1
18552,88,84,81,1
18553,95,97,88,1
18554,44,47,56,0
18555,63,60,77,0
18556,100,96,95,1
18557,56,58,52,0
18558,71,74,73,0
18559,54,55,67,0
18560,57,61,44,0
18561,84,79,72,1
18562,45,42,25,0
18563,62,63,56,0
18564,77,79,65,0
18565,80,75,64,0
18566,65,68,69,0
18567,60,52,50,0
18568,78,78,93,1
18569,55,44,50,0
18570,95,96,88,1
18571,65,66,76,0
18572,46,39,47,0
18573,53,48,45,0
18574,81,78,82,1
18575,51,42,46,0
18576,97,100,100,1
18577,54,56,47,0
18578,87,84,78,1
18579,63,70,49,0
18580,68,64,71,0
18581,51,57,48,0
18582,64,67,76,0
18583,67,65,45,0
18584,47,36,43,0
18585,57,63,59,0
18586,49,46,60,0
18587,82,77,64,0
18588,51,46,41,0
18589,46,47,46,0
18590,74,75,64,0
18591,52,50,38,0
18592,89,84,86,1
18593,75,78,75,1
18594,63,58,50,0
18595,45,43,45,0
18596,75,77,69,0
18597,51,50,58,0
18598,81,86,81,1
18599,98,96,86,1
18600,60,57,59,0
18601,49,53,45,0
18602,81,79,76,1
18603,48,46,58,0
18604,67,72,67,0
18605,74,74,74,0
18606,40,45,41,0
18607,88,90,94,1
18608,43,37,37,0
18609,83,91,85,1
18610,82,81,77,1
18611,54,49,64,0
18612,86,92,78,1
18613,85,87,84,1
18614,51,50,50,0
18615,83,82,89,1
18616,67,61,64,0
18617,57,61,60,0
18618,71,72,74,0
18619,68,67,60,0
18620,86,82,77,1
18621,44,36,53,0
18622,69,65,81,0
18623,90,88,78,1
18624,87,88,69,1
18625,74,73,67,0
18626,72,69,47,0
18627,72,67,70,0
18628,68,69,65,0
18629,75,78,74,1
18630,73,67,79,0
18631,86,80,64,1
18632,75,80,75,1
18633,61,51,56,0
18634,69,76,86,1
18635,90,90,75,1
18636,35,36,41,0
18637,74,65,56,0
18638,75,69,65,0
18639,75,71,72,0
18640,61,63,63,0
18641,91,85,85,1
18642,46,45,56,0
18643,57,54,53,0
18644,79,75,70,0
18645,75,83,78,1
18646,68,67,66,0
18647,87,95,80,1
18648,84,87,95,1
18649,68,67,57,0
18650,68,68,65,0
18651,85,80,89,1
18652,56,54,53,0
18653,82,82,82,1
18654,61,56,73,0
18655,92,88,90,1
18656,56,57,47,0
18657,89,83,75,1
18658,84,83,71,1
18659,70,69,62,0
18660,73,72,65,0
18661,91,86,96,1
18662,86,85,77,1
18663,100,100,96,1
18664,51,52,48,0
18665,60,58,60,0
18666,77,74,67,0
18667,65,70,76,0
18668,81,81,93,1
18669,75,72,74,0
18670,81,83,85,1
18671,92,91,94,1
18672,57,51,54,0
18673,61,60,63,0
18674,97,95,97,1
18675,51,50,50,0
18676,43,48,46,0
18677,79,76,80,1
18678,60,62,55,0
18679,79,78,92,1
18680,91,100,89,1
18681,62,55,53,0
18682,60,57,60,0
18683,56,46,61,0
18684,73,76,61,0
18685,45,45,46,0
18686,66,69,54,0
18687,94,93,85,1
18688,66,57,60,0
18689,60,61,62,0
18690,37,32,22,0
18691,81,82,72,1
18692,77,78,66,0
18693,96,100,85,1
18694,56,68,61,0
18695,60,56,53,0
18696,72,70,65,0
18697,49,50,53,0
18698,68,65,64,0
18699,48,39,50,0
18700,68,69,72,0
18701,77,76,83,1
18702,53,47,57,0
18703,71,72,84,1
18704,77,74,67,0
18705,92,92,81,1
18706,67,66,68,0
18707,50,54,57,0
18708,96,97,97,1
18709,65,64,71,0
18710,78,74,71,0
18711,57,51,47,0
18712,65,59,55,0
18713,65,67,66,0
18714,75,76,84,1
18715,42,48,45,0
18716,54,59,61,0
18717,71,65,62,0
18718,59,56,60,0
18719,55,49,54,0
18720,73,73,58,0
18721,71,77,66,0
18722,71,69,64,0
18723,55,55,61,0
18724,64,64,58,0
18725,65,62,74,0
18726,53,46,44,0
18727,82,72,76,1
18728,76,67,64,0
18729,65,66,65,0
18730,49,54,43,0
18731,56,55,69,0
18732,68,63,54,0
18733,96,98,85,1
18734,90,91,73,1
18735,69,66,48,0
18736,54,50,47,0
18737,87,83,89,1
18738,75,73,75,0
18739,52,44,36,0
18740,81,72,73,1
18741,67,72,84,0
18742,97,98,89,1
18743,66,64,65,0
18744,75,80,74,1
18745,82,88,83,1
18746,82,83,70,1
18747,74,73,63,0
18748,57,60,32,0
18749,69,62,73,0
18750,61,59,47,0
18751,68,67,74,0
18752,92,97,90,1
18753,53,58,60,0
18754,100,100,86,1
18755,63,61,63,0
18756,91,83,84,1
18757,40,33,25,0
18758,37,29,43,0
18759,58,60,47,0
18760,88,84,97,1
18761,38,32,32,0
18762,84,78,76,1
18763,61,61,64,0
18764,76,71,67,0
18765,53,50,45,0
18766,29,42,57,0
18767,77,76,66,0
18768,89,94,95,1
18769,50,46,56,0
18770,73,67,69,0
18771,82,83,75,1
18772,71,74,59,0
18773,66,70,53,0
18774,79,77,78,1
18775,58,54,50,0
18776,73,73,75,0
18777,53,54,39,0
18778,76,74,66,0
18779,72,75,75,0
18780,91,99,89,1
18781,61,60,55,0
18782,77,78,67,0
18783,98,96,78,1
18784,62,58,68,0
18785,86,92,96,1
18786,53,57,43,0
18787,64,75,81,0
18788,96,90,89,1
18789,73,68,73,0
18790,48,49,52,0
18791,67,53,68,0
18792,67,65,59,0
18793,82,79,76,1
18794,49,50,60,0
18795,77,74,71,0
18796,73,74,83,1
18797,53,47,49,0
18798,66,73,54,0
18799,66,66,46,0
18800,62,58,71,0
18801,84,77,64,1
18802,54,55,58,0
18803,89,84,80,1
18804,69,73,72,0
18805,60,61,55,0
18806,63,61,75,0
18807,66,64,64,0
18808,80,86,69,1
18809,68,75,64,0
18810,71,60,72,0
18811,82,78,93,1
18812,57,65,48,0
18813,79,78,84,1
18814,69,68,50,0
18815,67,66,58,0
18816,62,63,62,0
18817,74,74,65,0
18818,38,42,25,0
18819,81,80,71,1
18820,83,90,83,1
18821,78,74,89,1
18822,84,71,66,0
18823,61,64,74,0
18824,69,67,64,0
18825,70,66,64,0
18826,90,86,70,1
18827,89,80,75,1
18828,80,79,78,1
18829,56,55,72,0
18830,93,93,90,1
18831,94,100,89,1
18832,81,83,79,1
18833,55,50,35,0
18834,65,67,48,0
18835,62,66,74,0
18836,59,53,61,0
18837,71,63,64,0
18838,86,82,80,1
18839,60,66,67,0
18840,31,33,42,0
18841,78,84,65,1
18842,60,60,52,0
18843,56,48,55,0
18844,54,49,51,0
18845,58,67,62,0
18846,78,79,71,1
18847,43,38,42,0
18848,80,81,64,1
18849,50,47,56,0
18850,61,61,51,0
18851,78,72,61,0
18852,55,50,51,0
18853,61,61,62,0
18854,78,78,69,1
18855,80,79,88,1
18856,38,35,34,0
18857,69,67,63,0
18858,47,49,50,0
18859,54,50,56,0
18860,86,85,63,1
18861,76,83,68,1
18862,23,20,14,0
18863,57,66,71,0
18864,70,79,55,0
18865,53,54,40,0
18866,77,77,88,1
18867,76,80,79,1
18868,97,99,100,1
18869,76,68,79,0
18870,66,72,55,0
18871,48,43,32,0
18872,65,60,54,0
18873,73,70,69,0
18874,77,74,67,0
18875,72,70,82,0
18876,59,56,50,0
18877,77,68,74,0
18878,66,56,56,0
18879,53,47,67,0
18880,60,60,49,0
18881,77,74,63,0
18882,48,43,65,0
18883,57,57,50,0
18884,80,72,70,0
18885,63,67,67,0
18886,64,58,58,0
18887,70,70,62,0
18888,52,61,47,0
18889,70,75,69,0
18890,43,47,53,0
18891,57,63,49,0
18892,82,81,83,1
18893,78,75,61,0
18894,68,71,70,0
18895,73,72,80,1
18896,37,35,37,0
18897,78,74,75,1
18898,85,84,79,1
18899,58,53,54,0
18900,50,53,51,0
18901,55,58,49,0
18902,69,60,58,0
18903,83,86,82,1
18904,70,68,57,0
18905,67,69,56,0
18906,83,84,83,1
18907,84,78,83,1
18908,45,46,49,0
18909,74,82,87,1
18910,65,68,60,0
18911,72,66,70,0
18912,74,70,63,0
18913,50,56,44,0
18914,74,68,78,0
18915,88,85,72,1
18916,48,48,55,0
18917,56,58,50,0
18918,94,86,84,1
18919,82,73,81,1
18920,91,90,91,1
18921,59,62,54,0
18922,89,87,80,1
18923,74,66,81,0
18924,67,64,68,0
18925,70,68,81,0
18926,75,63,74,0
18927,66,59,50,0
18928,74,72,77,0
18929,68,61,52,0
18930,56,60,45,0
18931,40,45,35,0
18932,55,44,48,0
18933,85,79,77,1
18934,43,37,48,0
18935,78,82,66,1
18936,43,45,46,0
18937,70,66,72,0
18938,89,88,79,1
18939,63,60,63,0
18940,91,94,82,1
18941,68,65,69,0
18942,94,88,82,1
18943,59,54,62,0
18944,97,97,94,1
18945,53,57,59,0
18946,45,42,41,0
18947,54,57,66,0
18948,51,50,46,0
18949,84,72,89,1
18950,75,77,65,0
18951,60,61,60,0
18952,73,74,68,0
18953,62,58,61,0
18954,83,85,73,1
18955,82,80,69,1
18956,74,69,66,0
18957,65,69,59,0
18958,92,82,69,1
18959,90,98,80,1
18960,44,44,54,0
18961,77,84,75,1
18962,48,49,35,0
18963,67,65,64,0
18964,71,70,74,0
18965,80,79,63,0
18966,66,67,56,0
18967,80,77,68,1
18968,61,60,59,0
18969,69,70,82,0
18970,80,80,86,1
18971,80,81,82,1
18972,70,66,46,0
18973,61,66,60,0
18974,58,56,51,0
18975,64,62,64,0
18976,59,60,59,0
18977,82,76,77,1
18978,71,74,68,0
18979,80,79,74,1
18980,93,93,88,1
18981,46,42,58,0
18982,56,46,49,0
18983,65,59,45,0
18984,80,86,83,1
18985,67,58,68,0
18986,53,60,64,0
18987,77,67,78,0
18988,82,87,88,1
18989,77,80,71,1
18990,82,77,71,1
18991,59,58,36,0
18992,89,86,83,1
18993,55,51,42,0
18994,74,78,65,0
18995,60,56,57,0
18996,90,89,85,1
18997,66,70,50,0
18998,77,83,79,1
18999,83,79,77,1
19000,68,77,64,0
19001,65,67,59,0
19002,74,74,65,0
19003,61,61,54,0
19004,74,68,62,0
19005,93,91,71,1
19006,61,53,66,0
19007,92,78,94,1
19008,81,79,89,1
19009,44,43,47,0
19010,68,65,71,0
19011,78,78,54,0
19012,77,69,62,0
19013,99,100,96,1
19014,76,72,73,0
19015,67,69,71,0
19016,88,84,89,1
19017,63,62,58,0
19018,50,55,54,0
19019,86,92,90,1
19020,68,69,50,0
19021,30,30,29,0
19022,76,72,70,0
19023,76,66,67,0
19024,53,56,47,0
19025,70,63,73,0
19026,68,62,53,0
19027,70,68,72,0
19028,58,54,47,0
19029,69,59,63,0
19030,87,88,74,1
19031,90,100,84,1
19032,79,78,80,1
19033,55,47,53,0
19034,55,51,58,0
19035,89,93,81,1
19036,82,80,68,1
19037,79,82,73,1
19038,32,36,36,0
19039,58,59,61,0
19040,79,81,89,1
19041,65,57,63,0
19042,84,85,75,1
19043,57,52,46,0
19044,60,50,59,0
19045,89,87,79,1
19046,71,71,64,0
19047,65,58,70,0
19048,59,61,46,0
19049,58,52,43,0
19050,65,66,42,0
19051,64,71,68,0
19052,57,46,51,0
19053,60,50,68,0
19054,76,83,74,1
19055,62,61,63,0
19056,63,64,52,0
19057,33,29,34,0
19058,58,61,44,0
19059,75,72,66,0
19060,55,57,65,0
19061,80,85,86,1
19062,58,57,42,0
19063,77,73,56,0
19064,77,78,75,1
19065,82,84,75,1
19066,61,66,54,0
19067,62,60,70,0
19068,89,85,79,1
19069,88,85,76,1
19070,93,90,83,1
19071,69,66,63,0
19072,65,66,58,0
19073,60,62,53,0
19074,63,65,51,0
19075,59,62,63,0
19076,70,64,65,0
19077,51,48,34,0
19078,61,58,65,0
19079,53,57,46,0
19080,58,72,54,0
19081,69,78,60,0
19082,76,77,87,1
19083,79,82,76,1
19084,81,85,69,1
19085,61,57,46,0
19086,54,57,42,0
19087,62,57,58,0
19088,71,75,65,0
19089,93,92,100,1
19090,81,78,84,1
19091,30,25,29,0
19092,79,75,66,0
19093,79,82,80,1
19094,95,87,84,1
19095,63,59,58,0
19096,66,62,49,0
19097,75,73,85,1
19098,55,55,57,0
19099,88,88,85,1
19100,52,61,54,0
19101,58,61,62,0
19102,51,49,51,0
19103,86,87,93,1
19104,48,40,41,0
19105,72,73,79,0
19106,68,66,60,0
19107,70,70,62,0
19108,75,74,62,0
19109,69,65,76,0
19110,75,65,75,0
19111,53,48,36,0
19112,72,78,63,0
19113,35,34,30,0
19114,100,100,93,1
19115,80,79,71,1
19116,51,55,66,0
19117,66,67,52,0
19118,71,71,76,0
19119,66,62,60,0
19120,88,71,86,1
19121,62,58,61,0
19122,74,85,83,1
19123,89,90,83,1
19124,80,86,89,1
19125,64,66,55,0
19126,55,48,44,0
19127,84,86,73,1
19128,48,44,41,0
19129,89,88,84,1
19130,100,100,91,1
19131,65,67,78,0
19132,84,94,73,1
19133,45,45,35,0
19134,89,81,81,1
19135,92,89,99,1
19136,80,77,65,0
19137,73,67,73,0
19138,50,51,41,0
19139,64,64,54,0
19140,95,93,96,1
19141,93,100,93,1
19142,77,66,75,0
19143,85,82,73,1
19144,70,68,83,0
19145,56,55,63,0
19146,60,65,76,0
19147,65,59,67,0
19148,40,39,45,0
19149,90,92,85,1
19150,87,86,72,1
19151,65,67,68,0
19152,39,37,28,0
19153,96,95,88,1
19154,75,65,74,0
19155,65,70,64,0
19156,83,81,77,1
19157,86,87,90,1
19158,96,98,95,1
19159,71,77,79,1
19160,54,53,54,0
19161,81,72,85,1
19162,62,64,62,0
19163,62,63,61,0
19164,70,73,72,0
19165,55,57,69,0
19166,63,70,59,0
19167,46,39,38,0
19168,64,67,67,0
19169,63,64,75,0
19170,56,53,50,0
19171,61,60,49,0
19172,47,48,34,0
19173,72,77,85,1
19174,84,83,79,1
19175,86,83,78,1
19176,65,61,64,0
19177,72,72,50,0
19178,47,49,35,0
19179,82,79,72,1
19180,33,34,23,0
19181,51,49,52,0
19182,75,69,64,0
19183,87,96,89,1
19184,48,49,51,0
19185,84,83,73,1
19186,43,43,40,0
19187,77,72,80,1
19188,77,78,93,1
19189,67,68,63,0
19190,70,66,64,0
19191,79,69,75,0
19192,87,95,98,1
19193,51,45,56,0
19194,73,69,55,0
19195,56,59,58,0
19196,71,58,60,0
19197,60,52,57,0
19198,67,72,53,0
19199,67,63,80,0
19200,71,72,66,0
19201,35,33,30,0
19202,49,46,47,0
19203,81,80,82,1
19204,61,54,58,0
19205,69,69,65,0
19206,87,79,95,1
19207,54,56,59,0
19208,71,73,72,0
19209,75,79,65,0
19210,83,79,73,1
19211,69,69,80,0
19212,67,61,65,0
19213,68,66,62,0
19214,75,72,58,0
19215,66,62,61,0
19216,58,58,67,0
19217,88,79,71,1
19218,74,76,72,0
19219,76,76,57,0
19220,70,69,58,0
19221,68,73,72,0
19222,73,67,84,0
19223,57,53,61,0
19224,53,51,46,0
19225,87,84,81,1
19226,68,67,63,0
19227,65,66,63,0
19228,69,63,66,0
19229,42,45,39,0
19230,68,74,59,0
19231,51,46,44,0
19232,45,51,44,0
19233,77,73,85,1
19234,79,79,69,1
19235,83,81,56,0
19236,65,55,73,0
19237,70,68,82,0
19238,66,53,60,0
19239,63,65,60,0
19240,70,62,62,0
19241,71,70,56,0
19242,58,55,62,0
19243,63,59,60,0
19244,87,82,79,1
19245,50,51,46,0
19246,79,85,74,1
19247,75,79,87,1
19248,77,69,69,0
19249,58,50,50,0
19250,52,54,60,0
19251,42,39,28,0
19252,74,74,71,0
19253,71,67,82,0
19254,77,72,83,1
19255,90,84,83,1
19256,59,52,57,0
19257,78,69,81,1
19258,66,70,68,0
19259,66,58,54,0
19260,54,50,52,0
19261,72,71,80,0
19262,73,72,68,0
19263,77,83,68,1
19264,82,77,68,1
19265,67,71,58,0
19266,45,33,51,0
19267,82,80,64,1
19268,60,65,47,0
19269,63,66,73,0
19270,65,67,52,0
19271,72,74,71,0
19272,75,71,57,0
19273,82,85,69,1
19274,74,66,71,0
19275,80,74,86,1
19276,62,58,51,0
19277,93,100,79,1
19278,86,91,76,1
19279,56,47,47,0
19280,58,64,44,0
19281,77,78,68,0
19282,54,52,65,0
19283,56,54,59,0
19284,87,88,75,1
19285,50,48,52,0
19286,65,68,56,0
19287,93,97,85,1
19288,54,58,45,0
19289,89,84,80,1
19290,47,51,47,0
19291,87,71,81,1
19292,57,49,53,0
19293,50,44,52,0
19294,58,60,44,0
19295,73,73,58,0
19296,59,63,54,0
19297,58,51,64,0
19298,57,60,46,0
19299,76,75,64,0
19300,94,94,86,1
19301,68,64,77,0
19302,61,66,75,0
19303,79,71,50,0
19304,52,53,68,0
19305,48,44,51,0
19306,86,91,79,1
19307,77,78,87,1
19308,51,47,40,0
19309,75,75,80,1
19310,59,60,62,0
19311,64,60,68,0
19312,82,78,73,1
19313,68,68,52,0
19314,88,92,87,1
19315,75,69,69,0
19316,48,46,45,0
19317,82,82,67,1
19318,50,53,47,0
19319,79,76,70,1
19320,95,89,91,1
19321,49,49,33,0
19322,82,82,78,1
19323,92,93,92,1
19324,81,72,76,1
19325,78,78,82,1
19326,71,64,69,0
19327,64,77,65,0
19328,71,68,67,0
19329,100,98,100,1
19330,63,57,60,0
19331,56,53,62,0
19332,62,63,75,0
19333,70,64,66,0
19334,86,90,72,1
19335,49,48,40,0
19336,86,83,79,1
19337,90,88,80,1
19338,66,68,52,0
19339,65,70,70,0
19340,88,88,95,1
19341,54,58,63,0
19342,56,50,54,0
19343,64,61,41,0
19344,63,65,57,0
19345,48,45,52,0
19346,57,53,50,0
19347,65,53,61,0
19348,54,47,41,0
19349,88,81,83,1
19350,68,58,66,0
19351,45,47,37,0
19352,67,60,68,0
19353,63,63,77,0
19354,66,64,61,0
19355,82,76,83,1
19356,92,82,86,1
19357,90,85,88,1
19358,74,73,79,1
19359,76,74,85,1
19360,98,97,97,1
19361,77,72,64,0
19362,72,68,59,0
19363,68,61,69,0
19364,51,57,58,0
19365,77,80,90,1
19366,55,60,49,0
19367,87,88,81,1
19368,79,80,78,1
19369,59,65,62,0
19370,58,62,48,0
19371,62,64,74,0
19372,82,77,71,1
19373,90,91,77,1
19374,85,85,76,1
19375,86,80,95,1
19376,64,56,67,0
19377,75,66,63,0
19378,65,60,74,0
19379,45,45,49,0
19380,63,51,52,0
19381,60,56,53,0
19382,70,70,79,0
19383,68,66,62,0
19384,84,94,87,1
19385,94,96,83,1
19386,61,64,42,0
19387,91,87,91,1
19388,78,78,92,1
19389,89,90,92,1
19390,65,60,63,0
19391,43,43,46,0
19392,64,54,47,0
19393,69,72,64,0
19394,81,73,82,1
19395,50,46,36,0
19396,64,62,48,0
19397,64,63,64,0
19398,91,87,78,1
19399,76,76,74,1
19400,93,99,90,1
19401,64,69,49,0
19402,73,73,61,0
19403,69,77,61,0
19404,71,70,62,0
19405,56,55,57,0
19406,55,59,62,0
19407,76,75,83,1
19408,61,64,55,0
19409,72,71,75,0
19410,34,34,49,0
19411,60,65,53,0
19412,78,72,79,1
19413,63,63,52,0
19414,50,42,52,0
19415,45,45,52,0
19416,88,88,80,1
19417,78,74,88,1
19418,86,82,91,1
19419,64,53,56,0
19420,77,73,80,1
19421,71,71,56,0
19422,55,60,51,0
19423,89,88,100,1
19424,72,73,80,1
19425,78,74,85,1
19426,74,60,75,0
19427,64,62,65,0
19428,72,74,81,1
19429,83,91,84,1
19430,59,55,49,0
19431,58,60,55,0
19432,63,62,77,0
19433,61,62,73,0
19434,82,82,79,1
19435,55,56,60,0
19436,36,37,31,0
19437,65,64,75,0
19438,64,62,66,0
19439,72,69,69,0
19440,57,46,73,0
19441,75,76,87,1
19442,66,68,69,0
19443,47,52,55,0
19444,69,66,65,0
19445,66,68,77,0
19446,72,72,47,0
19447,80,78,75,1
19448,79,86,66,1
19449,39,39,45,0
19450,82,79,71,1
19451,63,67,55,0
19452,76,78,86,1
19453,66,65,53,0
19454,84,83,70,1
19455,69,69,53,0
19456,91,89,90,1
19457,40,38,49,0
19458,60,58,67,0
19459,76,71,55,0
19460,63,62,74,0
19461,52,47,39,0
19462,61,55,65,0
19463,64,61,66,0
19464,78,73,63,0
19465,88,83,86,1
19466,83,88,71,1
19467,98,97,81,1
19468,59,54,64,0
19469,83,86,69,1
19470,74,77,58,0
19471,66,60,44,0
19472,100,99,85,1
19473,87,86,76,1
19474,68,69,63,0
19475,86,87,85,1
19476,89,92,78,1
19477,63,63,61,0
19478,89,94,82,1
19479,61,58,63,0
19480,90,92,76,1
19481,73,77,67,0
19482,58,50,57,0
19483,50,53,56,0
19484,71,69,61,0
19485,59,64,70,0
19486,84,87,80,1
19487,83,88,70,1
19488,54,54,64,0
19489,77,74,77,1
19490,78,82,89,1
19491,86,84,86,1
19492,37,38,38,0
19493,71,74,66,0
19494,76,75,57,0
19495,62,54,65,0
19496,50,45,41,0
19497,100,100,84,1
19498,73,79,78,1
19499,65,63,56,0
19500,85,86,92,1
19501,57,64,80,0
19502,75,76,78,1
19503,72,63,54,0
19504,66,62,72,0
19505,74,72,79,1
19506,90,90,80,1
19507,73,71,62,0
19508,80,82,70,1
19509,75,71,63,0
19510,76,78,71,1
19511,59,61,52,0
19512,79,84,71,1
19513,83,79,70,1
19514,70,62,65,0
19515,50,42,44,0
19516,49,49,36,0
19517,64,73,61,0
19518,86,85,95,1
19519,49,47,58,0
19520,61,68,70,0
19521,78,73,90,1
19522,77,67,71,0
19523,44,42,51,0
19524,55,45,55,0
19525,58,57,60,0
19526,84,85,67,1
19527,87,90,90,1
19528,63,60,42,0
19529,55,56,63,0
19530,67,68,56,0
19531,97,92,85,1
19532,59,54,56,0
19533,79,72,73,0
19534,66,59,56,0
19535,64,55,52,0
19536,70,71,54,0
19537,59,58,64,0
19538,83,86,79,1
19539,81,85,85,1
19540,89,86,75,1
19541,70,67,54,0
19542,87,86,99,1
19543,55,52,42,0
19544,74,72,78,0
19545,87,79,68,1
19546,73,76,72,0
19547,68,72,73,0
19548,90,82,88,1
19549,71,63,75,0
19550,79,80,75,1
19551,69,61,69,0
19552,78,77,79,1
19553,74,73,59,0
19554,98,93,89,1
19555,80,89,72,1
19556,84,79,87,1
19557,58,50,66,0
19558,85,93,83,1
19559,82,76,91,1
19560,77,77,62,0
19561,84,92,80,1
19562,82,79,97,1
19563,59,53,43,0
19564,79,79,73,1
19565,63,67,62,0
19566,51,50,52,0
19567,68,71,81,0
19568,66,70,74,0
19569,62,58,64,0
19570,64,66,60,0
19571,80,81,77,1
19572,74,81,92,1
19573,81,73,83,1
19574,96,95,85,1
19575,68,65,53,0
19576,64,62,49,0
19577,82,81,79,1
19578,39,39,50,0
19579,58,60,71,0
19580,50,52,54,0
19581,53,47,52,0
19582,65,67,78,0
19583,36,40,32,0
19584,54,45,44,0
19585,79,77,75,1
19586,66,61,50,0
19587,82,90,81,1
19588,50,43,49,0
19589,50,47,53,0
19590,80,73,73,1
19591,58,52,51,0
19592,91,82,73,1
19593,76,78,78,1
19594,70,63,76,0
19595,55,56,69,0
19596,75,73,67,0
19597,67,65,66,0
19598,49,42,33,0
19599,58,58,63,0
19600,70,71,74,0
19601,73,73,55,0
19602,76,67,57,0
19603,84,75,72,1
19604,53,46,50,0
19605,59,52,60,0
19606,71,68,86,1
19607,51,52,52,0
19608,63,64,48,0
19609,89,84,88,1
19610,38,37,40,0
19611,89,85,94,1
19612,81,81,71,1
19613,64,52,53,0
19614,78,74,65,0
19615,49,56,46,0
19616,49,54,56,0
19617,64,64,73,0
19618,63,60,67,0
19619,59,51,67,0
19620,100,100,98,1
19621,65,68,89,0
19622,56,49,42,0
19623,61,54,47,0
19624,64,63,66,0
19625,90,83,76,1
19626,98,91,87,1
19627,87,79,77,1
19628,72,66,83,0
19629,99,94,87,1
19630,16,18,26,0
19631,41,37,37,0
19632,63,50,59,0
19633,91,85,66,1
19634,88,87,79,1
19635,51,50,60,0
19636,85,87,74,1
19637,54,54,55,0
19638,65,70,60,0
19639,78,78,72,1
19640,92,90,69,1
19641,59,55,55,0
19642,74,76,55,0
19643,50,47,61,0
19644,61,64,62,0
19645,69,74,64,0
19646,37,45,57,0
19647,74,82,72,1
19648,62,67,64,0
19649,76,73,62,0
19650,95,94,100,1
19651,91,91,83,1
19652,63,50,64,0
19653,73,75,73,0
19654,79,76,80,1
19655,73,65,61,0
19656,81,78,64,0
19657,74,75,71,0
19658,78,82,72,1
19659,82,79,82,1
19660,87,89,81,1
19661,68,71,65,0
19662,60,50,40,0
19663,85,80,86,1
19664,74,79,72,1
19665,72,64,66,0
19666,53,60,47,0
19667,90,89,96,1
19668,45,40,41,0
19669,52,45,50,0
19670,76,79,58,0
19671,62,58,52,0
19672,68,65,57,0
19673,91,92,90,1
19674,74,72,69,0
19675,63,61,61,0
19676,65,57,62,0
19677,84,80,78,1
19678,52,51,54,0
19679,62,64,71,0
19680,58,64,52,0
19681,82,80,100,1
19682,98,93,84,1
19683,63,66,64,0
19684,76,79,75,1
19685,49,39,47,0
19686,69,68,48,0
19687,56,51,63,0
19688,27,21,14,0
19689,70,70,63,0
19690,97,97,88,1
19691,81,74,80,1
